client_id,age,sexe,profession,secteur,duree_emploi_annees,revenu_mensuel_TND,region,contract_id,date_debut,duree_mois,montant_leasing_TND,mensualite_TND,taux_annuel_pourcent,type_bien,valeur_bien_TND,apport_TND,nb_retards_30,nb_retards_60,nb_retards_90,nb_incidents,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,credit_score,collateral_type,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,motifs_contacts,default_flag,recovery_amount_TND,write_off_flag,branch_id,channel,created_at,probabilite_defaut,has_no_default_date
C00313,48,Femme,Commerçant,Industrie,31,2986,Sidi Bouzid,L000313,2024-03-07,36,129357,3666.25,6.17,Voiture,132168,16027,0,2,0,2,2024-10-24,8370.75,7,543,Caution solidaire,29018,4,19,Réclamation,1,4541,1,AG002,Mobile,2024-03-07,0.68,0
C00314,53,Homme,Indépendant,Commerce,38,7799,Kasserine,L000314,2025-01-14,60,104189,1811.48,5.33,Immobilier,105478,18785,0,1,0,1,2025-01-15,0.0,14,817,Aucune,21031,4,2,Demande info,0,0,0,AG002,Agence,2025-01-14,0.23,1
C00315,25,Homme,Artisan,Services,5,1616,Ben Arous,L000315,2022-11-08,36,45502,1392.94,10.46,équipement,46173,4718,1,0,1,2,2024-06-10,35751.39,18,503,Aucune,104985,0,1,Renégociation,1,20244,1,AG003,Courtier,2022-11-08,0.73,0
C00316,39,Homme,Commerçant,Industrie,0,4020,Kairouan,L000316,2023-07-20,36,41674,1271.61,6.77,Machine,46534,17408,0,1,0,1,2024-09-03,22599.83,10,781,Aucune,68237,2,4,Renégociation,0,0,0,AG003,Courtier,2023-07-20,0.28,1
C00317,24,Femme,Commerçant,Industrie,22,2273,Zaghouan,L000317,2023-12-26,48,42260,1004.42,10.81,équipement,44746,5672,0,0,1,1,2024-10-06,16145.17,19,816,Hypothèque,108426,2,19,Réclamation,1,1514,1,AG002,Mobile,2023-12-26,0.53,0
C00318,55,Homme,Cadre,Services,38,1886,Siliana,L000318,2024-02-28,36,76805,2225.47,9.93,Voiture,79190,15262,1,0,0,1,2024-11-17,52324.81,35,723,Caution solidaire,16719,4,4,Renégociation,0,0,0,AG004,Mobile,2024-02-28,0.21,1
C00319,37,Femme,Indépendant,Commerce,16,4999,Bizerte,L000319,2020-12-09,60,22194,447.9,11.62,Machine,23169,17254,1,0,0,1,2022-06-16,5173.8,17,570,Hypothèque,9718,2,12,Renégociation,0,0,0,AG003,Courtier,2020-12-09,0.1,1
C00320,64,Homme,Agriculteur,Commerce,33,2674,Sidi Bouzid,L000320,2023-08-18,36,77377,2279.36,7.86,Immobilier,78926,3199,0,0,0,0,2025-07-12,15834.25,13,463,Caution solidaire,56,2,7,Autre,0,0,0,AG003,Agence,2023-08-18,0.36,1
C00321,48,Femme,Agriculteur,Transport,28,1670,Sousse,L000321,2022-12-05,60,135864,2367.4,9.63,équipement,140493,18129,2,0,0,2,2025-02-10,8024.4,57,643,Hypothèque,146424,4,15,Renégociation,0,0,0,AG004,Mobile,2022-12-05,0.2,1
C00322,50,Homme,Commerçant,Agriculture,8,5563,Le Kef,L000322,2023-09-06,36,48723,1441.42,8.25,équipement,51534,5270,2,0,2,4,2024-10-14,38633.08,24,470,Caution solidaire,121743,3,17,Réclamation,1,27927,1,AG001,Courtier,2023-09-06,1.0,0
C00323,49,Homme,Employé,Services,12,2842,Médenine,L000323,2024-01-07,60,81298,1445.97,9.41,Immobilier,82959,12750,0,0,0,0,2025-07-12,79852.03,15,673,Aucune,47820,3,15,Autre,0,0,0,AG004,Mobile,2024-01-07,0.14,1
C00324,26,Homme,Indépendant,Services,5,1072,Sidi Bouzid,L000324,2024-11-25,36,64238,1862.39,8.15,équipement,65553,7897,1,0,1,2,2025-05-06,45614.11,17,768,Caution solidaire,68683,4,0,Renégociation,1,1067,1,AG002,Courtier,2024-11-25,0.58,0
C00325,55,Femme,Artisan,Services,5,1829,Nabeul,L000325,2020-09-27,36,110433,3247.58,6.32,Voiture,114699,8664,2,0,0,2,2023-12-03,42233.75,0,524,Hypothèque,69073,0,7,Renégociation,0,0,0,AG003,Courtier,2020-09-27,0.29,1
C00326,61,Femme,Employé,Commerce,19,4018,Ben Arous,L000326,2023-01-22,24,112092,4857.5,8.56,Immobilier,115514,14892,1,1,0,2,2023-12-01,39229.5,7,782,Caution solidaire,721,2,1,Autre,0,0,0,AG003,Courtier,2023-01-22,0.26,1
C00327,57,Homme,Employé,Agriculture,2,7127,Monastir,L000327,2022-08-09,60,7147,310.12,8.7,équipement,8400,8271,1,0,0,1,2024-08-19,0.0,0,716,Nantissement,40194,2,4,Autre,0,0,0,AG003,Agence,2022-08-09,0.0,1
C00328,44,Homme,Indépendant,Transport,16,4869,Bizerte,L000328,2021-06-26,60,43445,815.08,10.67,Immobilier,44406,5158,2,0,0,2,2021-08-04,18992.5,0,730,Caution solidaire,79882,3,14,Renégociation,0,0,0,AG003,Mobile,2021-06-26,0.09,1
C00329,49,Femme,Commerçant,Industrie,11,1851,Gabès,L000329,2021-01-21,60,111170,1995.83,10.15,Machine,114909,12844,2,1,0,3,2022-09-07,95203.33,50,506,Aucune,141983,4,13,Demande info,1,17265,1,AG001,Agence,2021-01-21,0.51,0
C00330,51,Femme,Commerçant,Industrie,0,4833,Sfax,L000330,2022-04-04,12,138085,11588.08,9.65,Immobilier,141287,589,4,0,0,4,2022-10-03,45380.33,4,547,Caution solidaire,73072,0,2,Demande info,0,0,0,AG003,Agence,2022-04-04,0.23,1
C00331,55,Femme,Commerçant,Services,16,2373,Jendouba,L000331,2025-04-26,36,90617,2592.14,5.79,équipement,91197,9552,1,1,0,2,2025-05-31,41366.36,24,794,Nantissement,123919,4,6,Renégociation,0,0,0,AG003,Courtier,2025-04-26,0.3,1
C00332,53,Homme,Commerçant,Agriculture,2,3990,Nabeul,L000332,2020-11-13,60,58502,1139.03,10.04,Voiture,61806,16267,1,0,0,1,2024-01-19,55084.9,26,829,Nantissement,85968,3,3,Renégociation,0,0,0,AG001,Agence,2020-11-13,0.06,1
C00333,41,Femme,Agriculteur,Commerce,25,5188,Médenine,L000333,2023-08-24,12,122116,10354.33,8.5,Immobilier,123485,18268,1,0,0,1,2023-10-14,49635.67,9,591,Nantissement,107251,3,10,Autre,0,0,0,AG002,Mobile,2023-08-24,0.1,1
C00334,52,Homme,Commerçant,Agriculture,14,4597,Nabeul,L000334,2022-06-16,24,42755,1886.46,11.26,Immobilier,44061,16159,0,3,0,3,2023-08-23,14458.12,17,736,Hypothèque,44537,2,11,Autre,1,6909,1,AG002,Mobile,2022-06-16,0.76,0
C00335,43,Femme,Agriculteur,Agriculture,35,4089,Jendouba,L000335,2022-03-18,60,144805,2584.42,11.44,équipement,147239,14263,0,1,2,3,2023-11-04,51766.0,11,625,Nantissement,109254,1,14,Renégociation,1,21416,1,AG001,Courtier,2022-03-18,1.0,0
C00336,53,Homme,Agriculteur,Commerce,31,7120,Kasserine,L000336,2024-10-31,60,14479,396.32,5.39,Voiture,15682,5399,0,1,0,1,2025-04-11,12101.1,27,641,Hypothèque,147932,0,5,Renégociation,0,0,0,AG002,Courtier,2024-10-31,0.2,1
C00337,23,Femme,Commerçant,Services,31,4547,Bizerte,L000337,2025-02-19,12,80361,6875.75,10.74,Voiture,83384,8503,1,0,0,1,2025-07-13,18479.25,0,761,Nantissement,72941,0,0,Renégociation,0,0,0,AG002,Mobile,2025-02-19,0.15,1
C00338,38,Femme,Cadre,Agriculture,3,2905,Tozeur,L000338,2022-07-09,36,129232,3719.78,5.26,Machine,132371,1076,0,1,0,1,2023-12-28,62276.0,31,683,Hypothèque,17645,1,17,Renégociation,0,0,0,AG004,Mobile,2022-07-09,0.4,1
C00339,45,Femme,Artisan,Industrie,17,6188,Le Kef,L000339,2022-08-05,24,110586,4776.75,7.57,Machine,114995,7235,0,0,0,0,2025-07-12,81925.5,0,831,Nantissement,112661,3,13,Demande info,0,0,0,AG004,Courtier,2022-08-05,0.0,1
C00340,62,Femme,Employé,Commerce,18,1107,Béja,L000340,2024-09-04,60,86171,1537.18,8.8,équipement,87835,16417,2,1,0,3,2025-05-13,56964.52,7,562,Nantissement,71473,4,6,Autre,1,14236,1,AG004,Agence,2024-09-04,0.51,0
C00341,51,Femme,Agriculteur,Transport,34,4159,Mahdia,L000341,2022-12-25,36,119151,3449.75,6.04,Voiture,120270,1841,1,0,0,1,2023-01-02,15658.5,25,407,Caution solidaire,50734,0,9,Réclamation,0,0,0,AG001,Mobile,2022-12-25,0.24,1
C00342,23,Homme,Indépendant,Services,39,5872,Mahdia,L000342,2022-11-15,24,91296,3990.0,10.22,Voiture,94862,4481,0,0,0,0,2025-07-12,39426.0,9,746,Nantissement,127705,1,8,Renégociation,0,0,0,AG003,Courtier,2022-11-15,0.0,1
C00343,60,Femme,Indépendant,Commerce,13,3976,Bizerte,L000343,2023-03-09,48,145562,3103.54,5.06,Machine,146508,1134,1,1,0,2,2025-01-14,24523.88,40,805,Caution solidaire,60914,2,1,Renégociation,0,0,0,AG001,Courtier,2023-03-09,0.32,1
C00344,44,Femme,Artisan,Transport,32,2051,Sidi Bouzid,L000344,2023-09-21,48,142934,3060.79,6.18,Machine,145771,13139,1,0,0,1,2023-12-06,106204.5,1,776,Nantissement,17882,2,7,Renégociation,0,0,0,AG001,Mobile,2023-09-21,0.1,1
C00345,52,Femme,Indépendant,Transport,13,6166,Tataouine,L000345,2021-04-17,24,74959,3282.29,9.07,équipement,75667,7771,1,1,1,3,2023-03-06,68394.42,2,551,Nantissement,90860,3,0,Réclamation,1,52791,1,AG001,Courtier,2021-04-17,0.66,0
C00346,42,Homme,Cadre,Agriculture,33,3547,Jendouba,L000346,2022-11-20,12,146522,12308.17,10.0,Voiture,149482,8567,2,0,0,2,2025-06-21,11132.17,1,721,Caution solidaire,144051,0,19,Autre,0,0,0,AG001,Mobile,2022-11-20,0.16,1
C00347,43,Femme,Indépendant,Agriculture,3,2317,Ariana,L000347,2023-04-04,24,61022,2720.58,11.42,Immobilier,64964,8915,1,1,0,2,2024-01-15,28375.0,5,494,Caution solidaire,100513,4,1,Autre,1,26125,1,AG004,Courtier,2023-04-04,0.59,0
C00348,22,Homme,Employé,Agriculture,23,7026,Tunis,L000348,2022-04-16,24,66991,2913.29,9.94,Machine,70202,13898,1,1,1,3,2022-12-07,32031.5,22,613,Hypothèque,118751,0,6,Renégociation,1,10929,1,AG001,Courtier,2022-04-16,0.72,0
C00349,47,Femme,Employé,Commerce,28,6105,La Manouba,L000349,2022-04-01,12,54853,4704.08,9.7,équipement,57690,1913,0,2,0,2,2022-12-26,17220.33,11,463,Aucune,44828,2,15,Renégociation,1,8292,1,AG004,Agence,2022-04-01,0.7,0
C00350,62,Femme,Agriculteur,Commerce,18,7195,Gafsa,L000350,2023-07-08,12,36826,3170.83,7.76,Voiture,38617,4297,1,0,0,1,2025-05-22,24142.67,5,464,Caution solidaire,138300,0,3,Autre,0,0,0,AG003,Courtier,2023-07-08,0.27,1
C00351,22,Homme,Commerçant,Services,5,2178,Gafsa,L000351,2021-12-31,36,47879,1478.97,5.01,Voiture,50577,1942,1,1,0,2,2023-06-10,0.0,27,780,Hypothèque,120354,2,16,Réclamation,0,0,0,AG002,Mobile,2021-12-31,0.29,1
C00352,46,Femme,Cadre,Agriculture,32,6669,Mahdia,L000352,2024-04-21,36,77361,2321.92,5.84,Machine,79261,17715,0,0,0,0,2025-07-12,44854.17,14,669,Nantissement,74217,1,3,Renégociation,0,0,0,AG004,Mobile,2024-04-21,0.02,1
C00353,37,Homme,Agriculteur,Transport,39,6615,Kairouan,L000353,2020-09-28,12,82990,7009.83,8.74,équipement,86145,337,1,1,0,2,2022-10-25,75980.17,2,424,Caution solidaire,106500,1,2,Réclamation,0,0,0,AG001,Agence,2020-09-28,0.31,1
C00354,60,Homme,Cadre,Industrie,18,6938,Zaghouan,L000354,2024-04-29,48,94787,2160.73,9.73,Immobilier,99299,14256,1,1,0,2,2024-10-03,88304.81,11,499,Caution solidaire,73803,2,8,Réclamation,0,0,0,AG003,Mobile,2024-04-29,0.27,1
C00355,53,Femme,Commerçant,Services,0,5691,Tozeur,L000355,2021-09-28,48,45736,1106.83,7.92,Machine,46940,10057,0,0,0,0,2025-07-12,3676.33,47,504,Nantissement,70908,4,14,Autre,0,0,0,AG001,Courtier,2021-09-28,0.23,1
C00356,29,Homme,Indépendant,Commerce,4,5792,Siliana,L000356,2024-05-08,24,29530,1429.42,10.11,équipement,30855,8983,0,2,0,2,2024-06-13,0.0,1,530,Nantissement,38918,4,19,Renégociation,1,0,0,AG003,Agence,2024-05-08,0.57,0
C00357,63,Femme,Indépendant,Services,26,2761,Gabès,L000357,2020-12-22,60,111080,2046.33,8.65,Voiture,112584,19995,0,2,0,2,2022-10-08,84477.67,10,788,Nantissement,141992,0,2,Demande info,1,31411,1,AG002,Mobile,2020-12-22,0.58,0
C00358,59,Femme,Commerçant,Services,15,5105,Sidi Bouzid,L000358,2021-05-04,24,79255,3457.29,5.52,Immobilier,83215,16283,0,1,0,1,2021-05-31,48139.38,11,720,Nantissement,27785,2,11,Autre,0,0,0,AG003,Courtier,2021-05-04,0.22,1
C00359,49,Homme,Agriculteur,Services,5,3663,Gabès,L000359,2021-05-12,24,140958,5965.25,6.34,équipement,141834,3700,1,0,0,1,2022-10-29,15687.75,4,837,Aucune,82757,3,14,Autre,0,0,0,AG003,Agence,2021-05-12,0.02,1
C00360,62,Homme,Commerçant,Services,39,3456,Kebili,L000360,2022-01-16,60,131598,2376.3,10.88,Immobilier,133070,12145,1,0,0,1,2024-07-08,34169.7,58,418,Caution solidaire,99490,4,19,Demande info,0,0,0,AG002,Courtier,2022-01-16,0.34,1
C00361,46,Homme,Artisan,Industrie,12,3294,Ariana,L000361,2024-05-30,12,123623,10398.92,10.07,équipement,128336,6118,0,2,0,2,2025-03-10,40431.67,10,624,Nantissement,71997,4,7,Renégociation,1,15319,1,AG002,Mobile,2024-05-30,0.65,0
C00362,55,Homme,Employé,Agriculture,34,7403,Kebili,L000362,2021-05-17,48,42387,1058.06,11.26,équipement,45963,2673,2,0,0,2,2021-11-21,24399.94,37,505,Nantissement,109768,1,11,Réclamation,0,0,0,AG003,Mobile,2021-05-17,0.03,1
C00363,45,Femme,Agriculteur,Transport,18,5863,Gabès,L000363,2023-12-15,24,117260,4941.83,5.82,équipement,118203,2122,2,0,1,3,2025-07-10,38190.67,24,453,Aucune,14052,4,12,Réclamation,1,35584,1,AG001,Mobile,2023-12-15,0.59,0
C00364,44,Femme,Cadre,Services,11,5367,Mahdia,L000364,2021-06-20,60,146172,2501.2,11.93,équipement,147426,11977,0,1,0,1,2024-06-26,106152.8,42,793,Caution solidaire,49383,4,14,Réclamation,0,0,0,AG004,Mobile,2021-06-20,0.23,1
C00365,33,Homme,Artisan,Services,15,7313,Tozeur,L000365,2023-07-01,36,143928,4176.0,6.47,Immobilier,148032,8250,1,0,0,1,2023-10-11,27000.0,20,625,Hypothèque,131399,4,10,Renégociation,0,0,0,AG001,Agence,2023-07-01,0.08,1
C00366,27,Femme,Agriculteur,Services,9,7843,Jendouba,L000366,2023-05-24,24,35988,1663.5,5.08,Machine,38659,18446,2,1,0,3,2025-02-14,4381.5,9,799,Caution solidaire,88301,2,16,Autre,0,0,0,AG004,Mobile,2023-05-24,0.16,1
C00367,56,Femme,Commerçant,Agriculture,24,4805,Kasserine,L000367,2024-12-30,48,81448,1782.83,11.98,Immobilier,84653,17638,0,0,0,0,2025-07-12,52922.67,35,759,Hypothèque,70775,2,11,Autre,0,0,0,AG002,Agence,2024-12-30,0.05,1
C00368,40,Femme,Commerçant,Commerce,19,4363,Tozeur,L000368,2023-08-25,12,118430,10043.17,6.97,équipement,122395,3688,1,0,0,1,2025-03-20,28041.5,8,829,Aucune,75614,1,19,Autre,0,0,0,AG001,Agence,2023-08-25,0.0,1
C00369,21,Femme,Commerçant,Commerce,30,1722,Tataouine,L000369,2021-12-08,24,148377,6312.38,9.68,Immobilier,151588,3748,3,1,0,4,2023-05-30,60003.75,11,812,Nantissement,138110,0,17,Autre,0,0,0,AG002,Courtier,2021-12-08,0.24,1
C00370,28,Homme,Commerçant,Industrie,3,5032,Mahdia,L000370,2022-01-02,24,146041,6196.04,6.24,Immobilier,148948,6342,1,1,0,2,2025-06-16,22120.17,9,414,Aucune,8048,4,15,Autre,0,0,0,AG003,Mobile,2022-01-02,0.45,1
C00371,36,Homme,Cadre,Commerce,22,5262,Tunis,L000371,2020-08-18,60,17404,411.07,9.06,Immobilier,18526,16275,0,0,0,0,2025-07-12,0.0,58,447,Caution solidaire,14954,0,2,Demande info,0,0,0,AG003,Courtier,2020-08-18,0.21,1
C00372,34,Femme,Artisan,Services,1,3759,Ariana,L000372,2022-10-04,36,145061,4203.47,11.33,équipement,147284,13665,2,0,0,2,2025-05-21,86212.39,4,538,Nantissement,112010,2,8,Réclamation,0,0,0,AG001,Courtier,2022-10-04,0.19,1
C00373,32,Homme,Indépendant,Services,21,983,Le Kef,L000373,2022-04-22,36,24360,791.67,7.24,Immobilier,28182,4130,0,0,0,0,2025-07-12,8526.67,32,433,Caution solidaire,13225,4,6,Réclamation,0,0,0,AG002,Courtier,2022-04-22,0.44,1
C00374,43,Homme,Employé,Services,36,4158,Tataouine,L000374,2024-12-11,12,90657,7633.75,9.69,Voiture,93076,3029,0,0,0,0,2025-07-12,21953.25,4,819,Hypothèque,105622,0,18,Renégociation,0,0,0,AG001,Courtier,2024-12-11,0.0,1
C00375,35,Homme,Cadre,Industrie,7,7415,Monastir,L000375,2023-02-26,48,39160,884.83,6.32,équipement,40578,19230,1,1,0,2,2023-06-17,9075.67,15,813,Caution solidaire,144603,0,4,Demande info,0,0,0,AG001,Courtier,2023-02-26,0.09,1
C00376,48,Femme,Cadre,Services,6,2198,Béja,L000376,2024-02-15,12,11789,1113.42,9.37,Immobilier,16504,13182,0,1,0,1,2025-04-02,5108.5,4,754,Aucune,9530,3,18,Autre,0,0,0,AG004,Mobile,2024-02-15,0.41,1
C00377,54,Femme,Indépendant,Commerce,13,7597,Sousse,L000377,2022-01-18,24,87597,3805.88,7.36,Voiture,88678,4035,0,0,0,0,2025-07-12,76179.38,4,609,Aucune,24791,2,9,Autre,0,0,0,AG003,Courtier,2022-01-18,0.0,1
C00378,22,Femme,Indépendant,Agriculture,2,3596,Jendouba,L000378,2021-11-28,24,70641,3124.38,6.48,Immobilier,75022,15127,2,0,0,2,2022-02-27,39397.25,17,418,Aucune,105806,1,19,Autre,0,0,0,AG001,Agence,2021-11-28,0.32,1
C00379,52,Homme,Employé,Agriculture,15,1336,Tataouine,L000379,2021-06-03,36,49247,1453.97,7.19,Machine,51433,2899,1,1,0,2,2021-08-29,20167.56,28,595,Nantissement,132721,1,11,Demande info,0,0,0,AG003,Agence,2021-06-03,0.48,1
C00380,43,Femme,Employé,Transport,18,7745,Mahdia,L000380,2025-07-31,48,91673,2090.85,6.25,Immobilier,96082,9638,1,0,0,1,2025-08-01,87491.29,5,725,Caution solidaire,144544,3,7,Renégociation,0,0,0,AG004,Mobile,2025-07-31,0.0,1
C00381,42,Femme,Indépendant,Commerce,17,6498,Tozeur,L000381,2021-06-24,60,10544,301.73,11.31,Immobilier,13043,13222,0,1,0,1,2024-06-26,2397.2,52,514,Nantissement,90721,0,2,Demande info,0,0,0,AG002,Agence,2021-06-24,0.38,1
C00382,45,Homme,Commerçant,Services,15,2073,Sidi Bouzid,L000382,2023-09-17,48,149347,3249.4,7.78,Machine,152558,17296,0,1,0,1,2025-05-16,45366.33,17,816,Caution solidaire,27134,3,18,Renégociation,0,0,0,AG001,Courtier,2023-09-17,0.34,1
C00383,42,Femme,Cadre,Agriculture,7,3767,Ben Arous,L000383,2024-12-14,24,68248,3038.67,6.72,équipement,69148,4242,1,1,0,2,2025-03-08,0.0,9,751,Hypothèque,143516,3,10,Réclamation,0,0,0,AG003,Agence,2024-12-14,0.23,1
C00384,42,Femme,Agriculteur,Commerce,32,7453,Jendouba,L000384,2024-10-02,60,39550,796.17,8.14,Machine,43698,18095,1,1,0,2,2025-05-23,31588.33,46,474,Caution solidaire,129326,2,7,Renégociation,0,0,0,AG001,Courtier,2024-10-02,0.27,1
C00385,62,Homme,Employé,Agriculture,11,7573,Le Kef,L000385,2021-12-19,48,58693,1304.77,7.24,équipement,61821,1439,0,0,1,1,2022-12-17,6502.17,30,549,Caution solidaire,38217,4,12,Réclamation,0,0,0,AG002,Mobile,2021-12-19,0.49,1
C00386,26,Homme,Employé,Services,10,3849,Sidi Bouzid,L000386,2021-05-17,48,133924,2897.08,10.21,Machine,136080,5613,2,0,1,3,2021-09-04,84673.58,10,435,Caution solidaire,131067,0,9,Renégociation,1,71947,1,AG001,Agence,2021-05-17,0.64,0
C00387,35,Homme,Indépendant,Agriculture,4,1896,Mahdia,L000387,2024-04-21,60,85021,1494.02,11.8,Immobilier,86141,5375,0,0,0,0,2025-07-12,0.0,25,641,Caution solidaire,36189,1,17,Réclamation,0,0,0,AG001,Agence,2024-04-21,0.28,1
C00388,63,Femme,Artisan,Transport,26,2105,Gafsa,L000388,2022-10-15,24,20605,942.54,8.07,Immobilier,21351,8877,1,1,1,3,2025-02-14,0.0,18,550,Hypothèque,118903,1,11,Réclamation,1,0,0,AG003,Agence,2022-10-15,0.9,0
C00389,57,Femme,Agriculteur,Transport,11,1715,Gabès,L000389,2022-02-15,48,55713,1334.69,11.03,équipement,59552,2466,1,0,1,2,2025-01-22,11668.31,44,462,Nantissement,27284,3,6,Autre,1,407,1,AG002,Mobile,2022-02-15,0.67,0
C00390,53,Femme,Agriculteur,Agriculture,16,3881,Ariana,L000390,2021-09-29,60,80403,1527.05,8.96,équipement,83913,7824,0,0,0,0,2025-07-12,71240.7,26,553,Aucune,24698,3,10,Renégociation,0,0,0,AG004,Mobile,2021-09-29,0.31,1
C00391,28,Homme,Employé,Commerce,5,5047,Mahdia,L000391,2023-06-06,24,63466,2758.42,6.1,Voiture,66334,12329,1,0,0,1,2023-11-15,44157.08,19,587,Caution solidaire,19637,3,9,Autre,0,0,0,AG002,Agence,2023-06-06,0.13,1
C00392,64,Homme,Commerçant,Commerce,32,1828,Le Kef,L000392,2023-11-25,60,8981,240.68,9.83,Voiture,13475,11630,0,0,0,0,2025-07-12,0.0,2,622,Aucune,60405,0,2,Réclamation,0,0,0,AG002,Mobile,2023-11-25,0.24,1
C00393,64,Femme,Artisan,Commerce,4,6114,Bizerte,L000393,2025-06-22,60,145565,2560.08,8.59,Immobilier,147904,17349,1,0,0,1,2025-08-06,99483.5,15,492,Aucune,61305,3,6,Autre,0,0,0,AG004,Courtier,2025-06-22,0.19,1
C00394,25,Femme,Agriculteur,Agriculture,27,2777,Sidi Bouzid,L000394,2021-08-09,48,120631,2699.15,9.55,Immobilier,124034,14203,0,2,1,3,2023-08-14,96338.69,38,404,Aucune,33556,3,3,Demande info,1,72740,1,AG001,Mobile,2021-08-09,1.0,0
C00395,59,Homme,Employé,Commerce,13,4154,Bizerte,L000395,2024-06-08,24,124238,5336.58,11.23,Voiture,129133,6928,1,1,0,2,2024-06-09,81545.33,11,837,Aucune,82176,4,7,Autre,0,0,0,AG003,Agence,2024-06-08,0.28,1
C00396,24,Homme,Agriculteur,Services,4,3311,Sfax,L000396,2023-06-12,48,100335,2154.31,8.08,Voiture,105333,9111,0,0,0,0,2025-07-12,46477.19,28,565,Caution solidaire,120644,0,7,Renégociation,0,0,0,AG001,Courtier,2023-06-12,0.18,1
C00397,26,Homme,Artisan,Transport,32,1070,Béja,L000397,2021-11-12,12,112441,9488.08,11.31,équipement,116632,8120,3,0,0,3,2024-07-26,17560.17,7,845,Aucune,97012,2,5,Autre,0,0,0,AG001,Agence,2021-11-12,0.2,1
C00398,52,Homme,Artisan,Services,18,1986,Zaghouan,L000398,2021-08-08,12,21984,1986.0,10.25,Machine,26325,11064,0,0,0,0,2025-07-12,14040.0,6,424,Caution solidaire,3654,2,12,Demande info,0,0,0,AG004,Agence,2021-08-08,0.4,1
C00399,50,Femme,Cadre,Commerce,21,5355,Tozeur,L000399,2025-03-12,24,130580,5639.83,8.42,équipement,135428,17892,2,0,1,3,2025-05-01,17783.33,16,497,Hypothèque,40428,4,11,Autre,1,1739,1,AG004,Agence,2025-03-12,0.55,0
C00400,55,Homme,Indépendant,Services,4,5000,Béja,L000400,2022-03-28,60,116316,2051.6,9.22,Voiture,118208,9404,1,2,0,3,2022-09-12,58871.2,0,667,Nantissement,129814,1,2,Réclamation,1,4052,1,AG001,Mobile,2022-03-28,0.51,0
C00401,60,Femme,Indépendant,Commerce,1,4564,Mahdia,L000401,2020-12-14,48,137596,2956.58,7.28,Immobilier,141846,871,0,0,2,2,2021-06-20,19332.67,28,549,Nantissement,95379,2,5,Réclamation,1,16642,1,AG002,Agence,2020-12-14,1.0,0
C00402,36,Femme,Employé,Agriculture,29,6606,Gafsa,L000402,2022-08-17,48,123454,2691.96,11.89,Voiture,128209,12582,2,1,1,4,2023-12-24,120762.04,29,792,Caution solidaire,65355,0,18,Réclamation,1,57852,1,AG003,Courtier,2022-08-17,0.59,0
C00403,33,Femme,Artisan,Services,38,7105,Kebili,L000403,2021-11-07,24,54402,2371.75,9.67,Immobilier,57910,863,0,1,1,2,2023-08-27,35428.0,7,651,Caution solidaire,46257,1,10,Renégociation,1,12013,1,AG002,Courtier,2021-11-07,0.64,0
C00404,62,Homme,Cadre,Agriculture,3,3198,Tunis,L000404,2024-05-12,24,96656,4101.33,5.31,Immobilier,101456,14883,1,0,0,1,2024-11-27,2325.33,13,483,Nantissement,113435,3,3,Autre,0,0,0,AG001,Courtier,2024-05-12,0.31,1
C00405,50,Homme,Cadre,Agriculture,32,5329,Tataouine,L000405,2025-06-08,12,70614,6038.5,7.29,Immobilier,74452,12145,0,0,0,0,2025-07-12,0.0,9,684,Aucune,105866,0,14,Réclamation,0,0,0,AG001,Agence,2025-06-08,0.11,1
C00406,39,Homme,Agriculteur,Industrie,12,7795,Tunis,L000406,2025-03-18,36,96009,2849.92,9.36,Immobilier,100023,3055,2,2,0,4,2025-07-12,30460.92,26,571,Caution solidaire,147059,1,1,Autre,0,0,0,AG003,Courtier,2025-03-18,0.43,1
C00407,37,Homme,Agriculteur,Commerce,19,5035,Nabeul,L000407,2023-07-09,24,50836,2286.17,5.39,Machine,52095,12186,3,1,0,4,2024-04-28,16543.5,18,620,Aucune,20311,2,14,Demande info,0,0,0,AG002,Courtier,2023-07-09,0.34,1
C00408,39,Femme,Cadre,Transport,6,6390,Médenine,L000408,2023-09-19,36,149434,4208.94,5.17,Voiture,152702,2682,2,0,0,2,2024-04-05,94717.72,7,508,Caution solidaire,112695,3,16,Demande info,0,0,0,AG001,Courtier,2023-09-19,0.19,1
C00409,48,Homme,Agriculteur,Commerce,14,4982,Jendouba,L000409,2023-08-05,24,136049,5777.71,8.15,équipement,139637,12882,0,1,0,1,2025-07-18,43605.67,18,426,Caution solidaire,54478,3,1,Renégociation,0,0,0,AG001,Courtier,2023-08-05,0.46,1
C00410,46,Homme,Artisan,Transport,22,2511,Siliana,L000410,2022-09-10,60,81407,1530.78,7.33,Immobilier,84022,5278,1,0,0,1,2023-08-06,41606.63,35,645,Hypothèque,8738,0,6,Autre,0,0,0,AG004,Mobile,2022-09-10,0.17,1
C00411,57,Femme,Commerçant,Commerce,13,3030,Tunis,L000411,2023-04-17,60,12610,308.17,8.07,Immobilier,17338,13805,0,0,0,0,2025-07-12,0.0,41,454,Hypothèque,73424,3,15,Demande info,0,0,0,AG003,Agence,2023-04-17,0.32,1
