duree_emploi_annees,date_debut,apport_TND,nb_retards_90,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,default_flag,recovery_amount_TND,created_at,ratio_mensualite_revenu,sexe_Homme,profession_Artisan,profession_Cadre,profession_Commerçant,profession_Employé,profession_Indépendant,secteur_Commerce,secteur_Industrie,secteur_Services,secteur_Transport,type_bien_Machine,type_bien_Voiture,type_bien_équipement,collateral_type_Caution solidaire,collateral_type_Hypothèque,collateral_type_Nantissement,motifs_contacts_Demande info,motifs_contacts_Renégociation,motifs_contacts_Réclamation,channel_Courtier,channel_Mobile,region_encoded,nb_retards_total
3,2023-08-18,19844,0,2024-11-11,0.0,18,149298,3,18,0,0,2023-08-18,0.6877882554650664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0
0,2023-04-28,10072,0,2025-02-16,38986.67,5,96462,2,1,0,0,2023-04-28,1.8989640314724616,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23,0
18,2022-05-08,16017,0,2025-01-27,49874.67,17,19046,2,5,0,0,2022-05-08,0.7408398058252428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0
25,2024-04-07,18228,0,2025-07-12,4574.83,4,74210,4,7,0,0,2024-04-07,1.030846487424111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0
24,2021-01-15,16455,0,2025-07-12,15280.0,17,118724,1,16,0,0,2021-01-15,0.16398985629754861,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0
9,2022-06-20,7386,1,2022-09-10,79504.5,11,142575,1,4,1,27366,2022-06-20,0.7592453294001967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,1
14,2021-09-08,6862,0,2024-03-12,32208.0,3,48392,3,1,0,0,2021-09-08,0.5561777456647399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0
21,2021-04-09,7340,0,2021-08-27,5363.22,26,61472,4,11,0,0,2021-04-09,0.07610015408320493,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,0
20,2025-07-26,9487,0,2025-07-28,14057.25,18,70904,4,4,0,0,2025-07-26,0.6237149208113365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0
21,2022-08-04,15061,0,2024-08-15,29327.33,4,89063,3,9,0,0,2022-08-04,0.6377149075081611,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,0
35,2023-05-26,7635,0,2025-02-02,94764.0,5,45335,2,8,0,0,2023-05-26,5.341889559965487,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,0
33,2024-05-20,14604,0,2024-08-24,16099.83,12,22487,0,19,0,0,2024-05-20,0.19601450370146548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,0
29,2020-09-19,17427,0,2025-02-11,53571.33,22,36593,3,7,0,0,2020-09-19,0.7366803055100928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0
24,2021-08-29,3042,0,2025-07-12,12974.62,9,75927,2,0,0,0,2021-08-29,0.2759630001434103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0
27,2024-08-31,17198,0,2025-01-26,0.0,24,9874,4,5,0,0,2024-08-31,0.4871931919976112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0
0,2020-10-28,10386,1,2023-05-29,9374.54,45,54822,3,10,1,1058,2020-10-28,1.018751334044824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
3,2023-11-22,11692,0,2025-07-11,58035.12,3,53948,0,2,0,0,2023-11-22,0.24089349028506593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0
6,2020-09-23,15225,0,2023-11-08,37659.62,19,3608,1,14,0,0,2020-09-23,0.45810071441017597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17,0
8,2023-08-10,16693,0,2024-01-10,0.0,54,95987,3,10,0,0,2023-08-10,0.43660632542655015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10,0
35,2024-08-25,6661,0,2025-03-03,34642.07,31,105182,0,4,0,0,2024-08-25,0.30231752577319587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0
18,2022-05-25,10253,0,2023-02-15,97479.75,43,27546,0,15,0,0,2022-05-25,0.6326459034792368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,0
0,2021-05-20,18261,0,2025-07-12,14416.5,14,115999,3,6,0,0,2021-05-20,3.278994082840237,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17,0
9,2023-04-03,18870,0,2023-07-19,67961.7,25,100804,2,5,0,0,2023-04-03,0.2604689995643967,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18,0
35,2022-07-01,11937,0,2023-11-05,10000.5,9,62496,3,8,0,0,2022-07-01,0.19529659784821168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,0
8,2024-03-31,794,0,2024-08-23,118230.5,10,55186,4,6,0,0,2024-03-31,0.9754346712211784,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,0
31,2024-06-21,14598,0,2024-12-19,25038.06,8,136302,0,2,0,0,2024-06-21,0.1558673790069139,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0
31,2022-03-28,6786,1,2023-12-04,30012.0,10,25720,0,10,1,23668,2022-03-28,0.4105410923940786,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1
5,2022-12-12,4014,0,2023-11-25,32609.08,1,43023,1,11,0,0,2022-12-12,0.7713669970111687,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19,0
37,2025-02-07,7392,1,2025-07-26,640.27,44,67082,0,10,1,457,2025-02-07,0.11226649248856956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
16,2020-12-21,12545,1,2025-06-29,5655.33,26,15050,1,1,0,0,2020-12-21,0.3141209829867675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
9,2024-08-15,5353,1,2025-07-28,93009.0,53,113353,0,0,1,30055,2024-08-15,0.4225049990910743,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1
26,2025-03-20,3407,0,2025-04-10,42665.39,25,52164,0,1,0,0,2025-03-20,0.7916495157384988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
34,2023-11-15,17358,0,2025-06-03,0.0,7,128470,3,13,0,0,2023-11-15,0.5563437057991513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,0
20,2025-07-25,16053,0,2025-08-06,103685.0,20,30134,3,12,0,0,2025-07-25,0.5605362570560138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
24,2023-12-13,13189,0,2025-04-01,13629.77,20,146712,4,4,0,0,2023-12-13,0.2519787985865724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0
27,2024-05-31,11213,0,2024-12-08,30970.33,7,14284,2,1,0,0,2024-05-31,0.9199521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0
14,2023-06-09,7248,0,2025-07-12,18693.87,0,60526,4,18,0,0,2023-06-09,0.6156689162366018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15,0
3,2022-03-06,4369,0,2025-04-22,33144.67,5,134495,0,16,0,0,2022-03-06,0.7746597234692045,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,0
28,2023-05-25,8050,0,2025-07-12,50584.88,12,28577,4,10,0,0,2023-05-25,0.5788387933830684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0
8,2023-04-22,16848,1,2025-05-09,55726.92,8,121867,3,15,1,30055,2023-04-22,0.2876168848517232,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,1
26,2020-09-02,5415,0,2024-01-24,69199.22,27,118247,0,19,0,0,2020-09-02,1.2307875994972768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
25,2022-07-31,15398,0,2025-07-12,132009.29,5,58900,0,17,0,0,2022-07-31,0.389724358974359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0
18,2024-01-19,8115,0,2024-11-25,3894.1,46,84606,4,19,0,0,2024-01-19,0.1708627125673994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,0
27,2024-01-13,287,0,2024-07-18,74461.33,6,6066,1,7,0,0,2024-01-13,5.640135613207547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19,0
16,2021-03-03,3195,1,2023-10-13,125250.67,47,104342,2,1,1,12686,2021-03-03,0.4911402956904687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1
19,2021-06-29,18376,0,2023-04-14,13528.92,35,8583,4,16,0,0,2021-06-29,0.624493964716806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17,0
39,2024-08-15,7450,0,2025-07-12,48960.75,16,38057,4,10,0,0,2024-08-15,0.23331742243436757,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13,0
38,2022-05-31,2925,0,2024-06-09,0.0,8,26564,2,13,0,0,2022-05-31,0.4431444991789819,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0
22,2023-02-09,14515,1,2025-01-07,88626.03,11,61429,0,15,1,30055,2023-02-09,0.8936173089925626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1
31,2021-01-31,17504,0,2023-03-30,6419.17,21,98600,0,14,0,0,2021-01-31,0.06571163366336634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,0
32,2025-02-27,5310,0,2025-04-15,19558.3,50,88393,1,14,1,10356,2025-02-27,0.4163371598639456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22,0
4,2024-06-01,16830,1,2025-08-07,9103.67,51,115774,4,2,1,8395,2024-06-01,0.1367008486562942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1
33,2020-09-09,11760,1,2021-06-26,10849.63,57,28941,2,6,1,2491,2020-09-09,0.3205612998522895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,1
39,2020-11-21,14896,0,2023-04-09,7310.57,11,37962,4,11,0,0,2020-11-21,0.1508681419405526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13,0
10,2024-06-20,19280,0,2025-02-10,46608.67,5,121410,3,2,0,0,2024-06-20,2.6965673632725657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12,0
2,2020-09-04,17105,0,2025-07-12,16248.0,5,58420,4,18,0,0,2020-09-04,0.5224528301886793,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0
32,2023-11-21,18547,0,2025-07-12,36261.2,43,82415,4,9,0,0,2023-11-21,0.18030060761112887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
10,2021-10-12,10774,0,2023-07-14,0.0,8,82013,3,7,0,0,2021-10-12,1.1334891732283465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17,0
15,2024-03-28,15457,0,2024-07-13,61726.77,51,119012,3,15,0,0,2024-03-28,0.23738661785641652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,0
17,2021-09-02,9543,1,2024-01-23,32987.0,36,137465,2,15,1,21206,2021-09-02,1.3926878808395395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22,1
29,2023-12-28,3980,0,2025-04-14,15401.35,52,120198,0,11,0,0,2023-12-28,0.13462116830537882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11,0
9,2024-11-24,11576,0,2025-05-17,62464.38,2,33488,1,4,1,30055,2024-11-24,1.5630445544554454,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18,0
17,2025-07-29,18109,0,2025-07-12,1897.5,1,143626,3,19,0,0,2025-07-29,0.10417006691692508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
37,2021-08-04,3413,0,2024-03-31,46483.75,7,102330,0,5,0,0,2021-08-04,0.16819450438785785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,0
18,2022-03-05,494,0,2025-02-24,69162.0,9,5057,2,5,0,0,2022-03-05,0.32077305428384567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20,0
35,2024-12-28,947,0,2025-02-22,77531.33,14,83026,4,7,0,0,2024-12-28,1.0855002193944712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14,0
12,2021-02-20,22,0,2025-07-12,0.0,40,5305,2,16,0,0,2021-02-20,0.3544421241050119,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0
2,2025-07-27,1128,0,2025-08-07,72828.5,9,61276,2,11,0,0,2025-07-27,2.2791445427728614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,0
9,2020-10-04,13986,1,2024-01-18,95795.92,42,137746,3,13,1,30055,2020-10-04,1.0247021501586182,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10,1
37,2023-04-06,16161,0,2024-08-01,59513.75,12,90534,1,1,0,0,2023-04-06,1.6170629167874746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
0,2023-01-28,16160,0,2024-09-22,57572.5,8,146388,3,18,0,0,2023-01-28,0.33330797321972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23,0
26,2022-01-27,16941,0,2024-07-29,84198.75,13,147289,4,5,0,0,2022-01-27,1.4471703296703295,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8,0
7,2025-06-19,9808,0,2025-07-02,35000.31,36,111045,3,17,1,11560,2025-06-19,2.7661658031088083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
16,2021-02-26,6998,0,2021-12-18,73997.21,26,145674,4,3,0,0,2021-02-26,0.3546274373259053,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0
8,2024-07-22,7182,1,2024-10-01,17619.64,31,87181,3,4,1,7011,2024-07-22,0.11971062882582081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,1
5,2023-10-22,18040,0,2024-01-17,0.0,3,110907,1,5,0,0,2023-10-22,1.7467746580273578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,0
24,2022-03-07,8998,0,2025-07-12,41411.0,1,13987,0,14,0,0,2022-03-07,0.6763561232156273,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21,0
38,2022-11-08,3312,0,2023-05-20,21377.88,18,49915,1,5,1,11750,2022-11-08,0.49085335542667774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22,0
27,2020-08-14,13329,0,2025-07-12,31776.87,32,13543,3,7,0,0,2020-08-14,0.2393969948596283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,0
32,2021-12-08,15802,1,2021-12-21,16921.42,20,27944,2,8,1,4862,2021-12-08,0.3598194007388152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21,1
36,2024-08-04,11167,0,2025-05-20,135141.2,0,140216,0,5,0,0,2024-08-04,1.2300921435499514,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18,0
8,2024-01-18,2324,1,2024-03-09,1228.71,11,109418,2,1,1,1226,2024-01-18,6.728714121699197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,1
17,2021-11-30,9639,0,2022-01-28,73724.33,10,38459,1,15,0,0,2021-11-30,0.6241126042632067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0
20,2025-04-03,13338,0,2025-05-15,39719.0,0,30741,0,19,0,0,2025-04-03,0.6417873873873874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,0
1,2022-04-17,10753,0,2025-07-12,85290.42,45,126077,3,0,0,0,2022-04-17,0.5814109589041095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
37,2021-07-19,5984,0,2025-07-12,92863.92,58,74627,2,15,0,0,2021-07-19,1.7178089887640449,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18,0
39,2024-03-31,18895,0,2025-02-09,0.0,10,113372,3,0,1,0,2024-03-31,3.2869448757763977,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,0
35,2025-04-27,15142,0,2025-04-30,26424.0,12,69741,4,0,0,0,2025-04-27,1.4052728387492337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0
36,2020-09-14,11063,1,2024-08-30,35638.93,6,69177,0,6,1,12682,2020-09-14,0.8424903288201161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,1
14,2022-02-09,362,0,2025-07-12,23132.33,1,3543,2,15,0,0,2022-02-09,0.5386611570247933,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0
27,2020-12-30,3454,0,2025-07-12,51766.0,14,136663,1,16,0,0,2020-12-30,1.5863145939806929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,0
17,2022-12-07,19182,0,2025-07-06,18633.78,7,56395,1,15,0,0,2022-12-07,1.6050026553372276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
33,2025-03-11,3255,0,2025-07-12,16359.5,5,29055,1,15,0,0,2025-03-11,1.8195776372168946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7,0
21,2022-07-19,17601,1,2025-07-18,130663.2,51,6116,1,5,1,30055,2022-07-19,0.43001531393568143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15,1
10,2021-05-25,17869,0,2025-03-18,108170.45,56,55485,2,17,0,0,2021-05-25,0.2733288965792626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0
